Codi_Capitol,Text_Capitol,Codi_Article,Text_Article,Codi_Concepte,Text_Concepte,Codi_Subconcepte,Text_Subconcepte,Codi_Organic,Text_Organic,Codi_Arees,Text_Arees,Codi_Politica,Text_Politica,Codi_Grup_de_programes,Text_Grup_de_programes,Codi_Programes,Text_Programes,Codi_Subprogrames,Text_Subprogrames,CREDIT_INICIAL,MODIF_CREDIT,CREDIT_DEFINITIU,AUTORITZAT,DISPOSAT,OBLIGAT,PAG_EFECTUAT,OBLIG_PENDENT_PAG
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22703,Treballs tècnics,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93314,Manteniment d’edificis i solars no centr,260465.79,-196889.32,63576.47,63576.47,63576.47,40528.95,35295.7,5233.25
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22703,Treballs tècnics,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2325,Drets humans-no discrimi.:foment-promoció-atenció,23251,Atenció la diversitat i no discriminació,36260,-36260,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22703,Treballs tècnics,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2326,Promoció social de la immigració,23261,Promoció de la convivència i intercultur,373461.94,-373461.94,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22705,Processos electorals,500,GERÈNCIA D'ÀREA D'ECOLOGIA URBANA,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15017,Manteniment i conservació edificis Ecolo,24805.18,0,24805.18,24805.18,24805.18,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22705,Processos electorals,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,14590.69,14590.69,14590.69,14590.69,14590.69,14590.69,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,100,GERÈNCIA MUNICIPAL,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2317,Atenció a la dona en situació de vulnerabilitat,23173,Inclusió amb perspectiva de gènere,55168,35179.5,90347.5,84218.42,83254.96,76655.92,0,76655.92
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2301,Administració general de serveis socials,23011,Direcció i administració de serveis soci,44870,-44870,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2301,Administració general de serveis socials,23017,Direcció de família de Serveis Socials,15000,-15000,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23031,Direcció estratègia-innovació de serveis,0,31305.12,31305.12,31305.12,31305.12,31305.12,17823.3,13481.82
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23032,Recerca i coneixement de serveis socials,64700,-36635.88,28064.12,28064.12,28064.12,28064.12,17734.85,10329.27
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23033,Gestió de projectes d'innovació social,25000,-7116.2,17883.8,17883.8,17883.8,17883.8,0,17883.8
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2317,Atenció a la dona en situació de vulnerabilitat,23171,Atenció a la dona víctima de viol.,111042.17,-102721.43,8320.74,8022.3,8022.3,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,231,Asistencia social primària,2317,Atenció a la dona en situació de vulnerabilitat,23172,Abordatge integr. del treball sexual,8000,10113.7,18113.7,18113.7,18113.7,18113.7,9056.85,9056.85
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2322,Promoció i atenció a la joventut,23221,Promoció i atenció a la joventut,0,9056.58,9056.58,9056.58,9056.58,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2323,Promoció de la gent gran,23231,Promoció de la gent gran,0,18140.66,18140.66,18140.66,18140.66,18140.66,9070.33,9070.33
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2325,Drets humans-no discrimi.:foment-promoció-atenció,23252,Foment i promoció dels drets humans,0,49271.33,49271.33,49271.33,49271.33,44733.83,0,44733.83
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2325,Drets humans-no discrimi.:foment-promoció-atenció,23254,Defensa i promoció dels drets i lliberta,10000,-10000,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93312,Manteniment d’edificis centralitzats,1500,-1500,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,300,GER.ÀREA AGENDA 2030. TRANS.DIGITAL I ES,9,Actuacions de caràcter general,91,Òrgans de govern,912,Òrgans de govern,9122,Relacions institucionals,91223,Relacions internacionals,18803.4,-8138.86,10664.54,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,300,GER.ÀREA AGENDA 2030. TRANS.DIGITAL I ES,9,Actuacions de caràcter general,92,Serveis de caràcter general,925,Atenció als ciutadans,9251,Informació i atenció al ciutadà,92511,Atenció al ciutadà,22445.63,0,22445.63,12503.33,12503.33,12503.33,9377.52,3125.81
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,130,Administració general seguretat i protecció civil,1301,Administració general de prevenció i seguretat,13011,Gestió programa administració seguretat,0,43153.74,43153.74,43153.74,43153.74,43153.74,26486.9,16666.84
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,400,GERÈNCIA D'ÀREA DE SEGURETAT I PREVENCIÓ,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,132,Seguretat i Ordre Públic,1321,Seguretat ciutadana,13211,Gestió del programa de seguretat ciutada,15000,37058.85,52058.85,52058.85,52058.85,52058.84,13261.6,38797.24
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,500,GERÈNCIA D'ÀREA D'ECOLOGIA URBANA,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15011,Despeses generals d'Ecologia Urbana,25000,-10000,15000,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,500,GERÈNCIA D'ÀREA D'ECOLOGIA URBANA,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15014,Millora contínua Ecologia Urbana,7760,0,7760,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,502,GERÈNCIA MEDI AMBIENT I SERVEIS URBANS,1,Serveis públics bàsics,16,Benestar comunitari,163,Neteja viària,1631,Neteja viària,16312,Avaluació de la neteja viària,171186.06,-81421.36,89764.7,9764.7,9764.7,9764.7,0,9764.7
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,502,GERÈNCIA MEDI AMBIENT I SERVEIS URBANS,1,Serveis públics bàsics,17,Medi ambient,171,Parcs i jardins,1711,Espais verds i biodiversitat,17112,Biodiversitat,0,6957.5,6957.5,6957.5,6957.5,6957.5,0,6957.5
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,502,GERÈNCIA MEDI AMBIENT I SERVEIS URBANS,1,Serveis públics bàsics,17,Medi ambient,172,Protecció i millora del medi ambient,1721,Protec.contaminació acústica-lumínica-atmosfèrica,17212,Intervenció acústica ambiental,0,33517,33517,33517,33517,33517,0,33517
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,503,GERÈNCIA D'URBANISME,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15011,Despeses generals d'Ecologia Urbana,0,56894.3,56894.3,56894.2,56894.2,53300.5,35513.5,17787
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,503,GERÈNCIA D'URBANISME,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1515,Planejament de la ciutat,15151,Planejament de la ciutat,55500,75978.6,131478.6,118858.3,118858.3,94380,50408.6,43971.4
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,503,GERÈNCIA D'URBANISME,1,Serveis públics bàsics,15,Habitatge i urbanisme,152,Habitatge,1522,Conservació i rehabilitació de l'edificació,15221,Millora del paisatge urbà i la qualitat,0,13055.9,13055.9,13055.9,13055.9,13055.9,13055.9,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,504,GERÈNCIA DE MOBILITAT I INFRAESTRUCTURES,1,Serveis públics bàsics,13,Seguretat i mobilitat ciutadana,134,Mobilitat urbana,1341,Mobilitat,13412,Planificació i projectes de mobilitat,0,17962.45,17962.45,17962.45,17962.45,17962.45,0,17962.45
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,505,GERÈNCIA DE L'ARQUITECTE/A EN CAP,1,Serveis públics bàsics,15,Habitatge i urbanisme,151,Urbanisme:planejament.gestió.execució i disciplina,1513,Redacció de projectes-execució d'obres,15131,Redacció de projectes-execució d'obres,25661,11903.45,37564.45,37564.45,37564.45,37564.45,24532.75,13031.7
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,602,EIXAMPLE,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93312,Manteniment d’edificis centralitzats,12993.44,-12993.44,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,604,LES CORTS,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15341,Manteniment i millora espais públics cen,2520,-621.26,1898.74,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,604,LES CORTS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,15000,-2935.8,12064.2,11697.68,11697.68,10916.02,4800.68,6115.34
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,604,LES CORTS,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93314,Manteniment d’edificis i solars no centr,0,19612.45,19612.45,19595.95,19595.95,19595.95,4265.25,15330.7
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,607,HORTA-GUINARDÓ,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15344,Manteniment-millora espais públics no ce,0,14048.54,14048.54,14048.54,14048.54,14048.54,0,14048.54
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,607,HORTA-GUINARDÓ,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93314,Manteniment d’edificis i solars no centr,0,18000,18000,17986.65,17986.65,17986.65,17986.65,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,608,NOU BARRIS,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15341,Manteniment i millora espais públics cen,9188.73,0,9188.73,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,608,NOU BARRIS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,6443.14,-6443.14,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,609,SANT ANDREU,1,Serveis públics bàsics,15,Habitatge i urbanisme,153,Vies públiques,1534,Espai públic,15344,Manteniment-millora espais públics no ce,45594.36,-45594.36,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,609,SANT ANDREU,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93312,Manteniment d’edificis centralitzats,128773.35,-128773.35,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,610,SANT MARTÍ,4,Actuacions de caràcter econòmic,43,Comerç. turisme i petites i mitjanes empreses,432,Informació i promoció turística,4321,Foment i promoció del turisme,43211,Foment del turisme,0,48000,48000,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,700,GERÈNCIA ECONOMIA.RECURSOS I PROM.ECONOM,4,Actuacions de caràcter econòmic,43,Comerç. turisme i petites i mitjanes empreses,430,Administració general de comerç. turisme i pimes,4301,Administració general d'acció econòmica,43011,Administració i gerència de Presidència,74014.5,13710.5,87725,87725,76859.1,76859.1,29040,47819.1
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,700,GERÈNCIA ECONOMIA.RECURSOS I PROM.ECONOM,4,Actuacions de caràcter econòmic,43,Comerç. turisme i petites i mitjanes empreses,431,Comerç,4314,Promoció del comerç,43141,Serveis de promoció del comerç,110990,-33493,77497,77497,77497,77497,77497,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,700,GERÈNCIA ECONOMIA.RECURSOS I PROM.ECONOM,4,Actuacions de caràcter econòmic,43,Comerç. turisme i petites i mitjanes empreses,433,Desenvolupament empresarial,4335,Foment de l’economia cooperativa. social i solid.,43351,Foment de l’economia cooperativa. social,0,16940,16940,16940,16940,16939.57,11906.24,5033.33
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,700,GERÈNCIA ECONOMIA.RECURSOS I PROM.ECONOM,4,Actuacions de caràcter econòmic,49,Altres actuacions de caràcter econòmic,493,Protecció de consumidors i usuaris,4931,Defensa dels drets dels consumidors,49312,Informació al consumidor,10090,-10090,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,42887,0,42887,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,701,GERÈNCIA DE PRESSUPOSTOS I HISENDA,9,Actuacions de caràcter general,93,Administració financera i tributària,931,Política econòmica i fiscal,9311,Administració i control econòmic i financer,93112,Pressupost i política fiscal,568000,118351.9,686351.9,677075.9,666059.9,648760.53,648760.53,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,705,GERÈNCIA DE RECURSOS,4,Actuacions de caràcter econòmic,49,Altres actuacions de caràcter econòmic,493,Protecció de consumidors i usuaris,4931,Defensa dels drets dels consumidors,49311,Arbitratge,3183.84,0,3183.84,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9201,Direcció i administració generals,92011,Administració general,0,17962.45,17962.45,17962.45,17962.45,17962.45,17962.45,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9202,Defensa drets-llibertats públiques dels ciutadans,92021,Sindicatura de Greuges,0,53122.01,53122.01,52083.45,52083.45,52083.45,0,52083.45
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,92,Serveis de caràcter general,920,Administració general,9203,Arxiu i biblioteca municipal,92032,Sistema d'arxius,0,8004.15,8004.15,8004.15,8004.15,8004.15,8004.15,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93312,Manteniment d’edificis centralitzats,180595.36,-180595.36,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,705,GERÈNCIA DE RECURSOS,9,Actuacions de caràcter general,93,Administració financera i tributària,933,Gestió del patrimoni,9331,Gestió del patrimoni municipal,93314,Manteniment d’edificis i solars no centr,31251.04,9447.31,40698.35,40613.65,40613.65,40613.65,18143.95,22469.7
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22706,Estudis,800,GERÈNCIA CULTURA.EDUCACIÓ.CIÈNCIA I COMU,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2325,Drets humans-no discrimi.:foment-promoció-atenció,23251,Atenció la diversitat i no discriminació,10360,-10360,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22707,Informes,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,230,Administració general de serveis socials,2303,Estratègia i innovació de serveis socials,23032,Recerca i coneixement de serveis socials,199000,-178524.6,20475.4,20475.4,20475.4,20475.4,20475.4,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22707,Informes,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,2,Actuacions de protecció i promoció social,23,Serveis socials i promoció social,232,Promoció social,2329,Cooperació i ajuda,23291,Cooperació Internacional,60000,-60000,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22707,Informes,200,GER.DRETS SOCIALS.JUSTICIA GLOBAL. FEMIN,3,Producció de béns públics de caràcter preferent,31,Salut,311,Protecció de la salubritat pública,3111,Promoció i protecció de la salut,31111,Promoció de la salut,0,34253.1,34253.1,34253.1,34253.1,34253.1,26993.1,7260
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22707,Informes,500,GERÈNCIA D'ÀREA D'ECOLOGIA URBANA,1,Serveis públics bàsics,15,Habitatge i urbanisme,150,Administració General d'habtatge i urba,1501,Administració d'Ecologia Urbana,15011,Despeses generals d'Ecologia Urbana,9500,-9500,0,0,0,0,0,0
2,DESPESES EN BENS CORRENTS I SERVEIS,22,MATERIAL. SUBMINISTRAMENTS I ALTRES,227,TREBALLS REALITZATS PER ALTRES EMPRESES,22707,Informes,601,CIUTAT VELLA,3,Producció de béns públics de caràcter preferent,34,Esport,341,Promoció i foment de l'esport,3411,Gestió i promoció de l'esport,34112,Foment i promoció de la pràctica esporti,4400,-4400,0,0,0,0,0,0
